day_index,calendar,rp_au,rp_km,r1_au,r1_km,earth_speed_km_s,earth_radial_speed_km_s,semi_major_axis_au,eccentricity,transfer_aphelion_speed_km_s,transfer_perihelion_speed_km_s,half_period_days,v_inf_no_moon_km_s,no_moon_launch_km_s,no_moon_residual_km_s,no_moon_reentry_km_s,no_moon_total_km_s,flyby_periapsis_radius_km,flyby_periapsis_altitude_km,flyby_side,flyby_turning_angle_deg,flyby_raw_delta_v_km_s,flyby_useful_delta_v_km_s,flyby_v_inf_after_km_s,flyby_launch_km_s,flyby_residual_km_s,flyby_reentry_km_s,flyby_total_km_s,saving_km_s,saving_percent
120,2026-05-01,0.2,29919574.14,1.0073865294611393,150702879.77924925,29.552588862814126,0.4390757175898396,0.6036932647305696,0.6687059278535091,17.0805508999635,86.03358446199286,85.662930445652,12.472037962850624,16.749368503006963,0.0,0.0,16.749368503006963,1837.4,100.0,leading,1.9326451420074007,0.4206746306209219,0.4206746306209219,12.051363332229702,16.438520993938145,0.008413492612418439,0.0,16.446934486550564,0.3024340164563988,1.805644292810823
121,2026-05-02,0.2,29919574.14,1.0076396233496092,150740742.08605152,29.545030038887436,0.4373438863419848,0.6038198116748046,0.6687753595807606,17.0766159444,86.03537429150575,85.68986701457514,12.468414094487436,16.7466702461817,0.0,0.0,16.7466702461817,1837.4,100.0,leading,1.9337498733151033,0.4207927713952448,0.4207927713952448,12.04762132309219,16.435777859516115,0.008415855427904895,0.0,16.44419371494402,0.30247653123768004,1.8061890918682522
122,2026-05-03,0.2,29919574.14,1.0078916706865855,150778447.83097878,29.538005664622453,0.435439662837629,0.6039458353432928,0.6688444752892173,17.07269906874275,86.0371559376222,85.71669500521723,12.465306595879703,16.744356745841763,0.0,0.0,16.744356745841763,1837.4,100.0,leading,1.9346979403194384,0.4208941300398936,0.4208941300398936,12.044412465839809,16.43342587381012,0.008417882600797873,0.0,16.44184375641092,0.3025129894308449,1.8066563799530249
123,2026-05-04,0.2,29919574.14,1.00814255193607,150815979.13170022,29.531491617612865,0.4332951332047669,0.6040712759680349,0.6689132425979096,17.068802105602334,86.03892856616852,85.74340165698436,12.462689512010531,16.74240855359562,0.0,0.0,16.74240855359562,1837.4,100.0,leading,1.9354969245612434,0.42097952981280246,0.42097952981280246,12.041709982197728,16.431445268085668,0.008419590596256049,0.0,16.439864858681922,0.30254369491369815,1.8070500068445856
124,2026-05-05,0.2,29919574.14,1.008392110498219,150853312.56121266,29.525454692539657,0.4308498334054827,0.6041960552491095,0.6689816190250694,17.064927459649496,86.04069108267483,85.769970258064,12.460527232890161,16.74079906170347,0.0,0.0,16.74079906170347,1837.4,100.0,leading,1.9361574302577973,0.42105011423098987,0.42105011423098987,12.039477118659171,16.42980899442998,0.008421002284619797,0.0,16.4382299967146,0.3025690649888695,1.8073752864105006
125,2026-05-06,0.2,29919574.14,1.0086401568636278,150890419.7693127,29.51985497262384,0.42805007122382216,0.604320078431814,0.6690495531457569,17.06107804190326,86.04244216223947,85.79638058580844,12.458776930720578,16.73949631596452,0.0,0.0,16.73949631596452,1837.4,100.0,leading,1.9366923366921804,0.4211072672911497,0.4211072672911497,12.037669663429428,16.428484568839075,0.008422145345822994,0.0,16.436906714184897,0.3025896017796228,1.8076386294314124
126,2026-05-07,0.2,29919574.14,1.0088864721149549,150927268.00643215,29.514647312171046,0.4248473933943649,0.6044432360574774,0.669116985567555,17.057257214347054,86.04418027469978,85.822609277934,12.457390097823993,16.738464157505543,0.0,0.0,16.738464157505543,1837.4,100.0,leading,1.937116320520004,0.4211525627160651,0.4211525627160651,12.036237535107928,16.427435232082804,0.008423051254321303,0.0,16.435858283337126,0.30260587416841744,1.8078473109656759
127,2026-05-08,0.2,29919574.14,1.009130810390918,150963820.49224675,29.509781482698582,0.42119661403762854,0.604565405195459,0.6691838496194816,17.053468750810413,86.04590370240753,85.84863009349154,12.456312731888168,16.737662357011917,0.0,0.0,16.737662357011917,1837.4,100.0,leading,1.9374457893824026,0.42118775722766594,0.42118775722766594,12.035124974660503,16.426620086263377,0.008423755144553319,0.0,16.43504384140793,0.30261851560398867,1.8080094409194039
128,2026-05-09,0.2,29919574.14,1.009372900233816,151000036.61726242,29.505200696417983,0.41705404415012093,0.604686450116908,0.6692500717333212,17.049716815290154,86.04761055007344,85.8744140551351,12.45548388112783,16.737045528281556,0.0,0.0,16.737045528281556,1837.4,100.0,leading,1.9376993168033676,0.42121483737939575,0.42121483737939575,12.034269043748434,16.42599299038132,0.008424296747587915,0.0,16.43441728712891,0.30262824115264664,1.8081341813958631
129,2026-05-10,0.2,29919574.14,1.0096124451722719,151035872.02999237,29.500838465911116,0.41237677363884934,0.604806222586136,0.6693155716143178,17.046005952214347,86.04929874918113,85.89992951007636,12.454832513696768,16.736560795066968,0.0,0.0,16.736560795066968,1837.4,100.0,leading,1.937898590659232,0.42123612120813647,0.42123612120813647,12.033596392488631,16.42550018842805,0.00842472242416273,0.0,16.433924910852213,0.3026358842147552,1.808232216405869
130,2026-05-11,0.2,29919574.14,1.0098491244437462,151071278.74504372,29.496614146489872,0.4071240649452342,0.6049245622218731,0.669380262448916,17.04234107461417,86.05096606335404,85.92514220603938,12.4542730718757,16.736144479884924,0.0,0.0,16.736144479884924,1837.4,100.0,leading,1.9380697659711053,0.42125440299739464,0.42125440299739464,12.033018668878306,16.42507694314728,0.008425088059947893,0.0,16.433502031207226,0.3026424486776982,1.8083164198387651
131,2026-05-12,0.2,29919574.14,1.0100825954167658,151106205.50547773,29.49242815431121,0.4012620406599298,0.6050412977083829,0.6694440515754748,17.03872742607693,86.05261010565306,85.9500155484361,12.453700728234278,16.73571857229792,0.0,0.0,16.73571857229792,1837.4,100.0,leading,1.9382449122590586,0.42127310801290263,0.42127310801290263,12.032427620221375,16.424643945565478,0.008425462160258053,0.0,16.433069407725736,0.30264916457218405,1.8084025688215692
132,2026-05-13,0.2,29919574.14,1.0103124999166762,151140598.72912866,29.48815883858982,0.3947726175818154,0.605156249958338,0.669506842218404,17.03517048247445,86.05422838327766,85.97451127371394,12.45298835611537,16.7351884751944,0.0,0.0,16.7351884751944,1837.4,100.0,leading,1.938462942476742,0.42129639163949917,0.42129639163949917,12.03169196447587,16.424105023737752,0.008425927832789984,0.0,16.43253095157054,0.3026575236238571,1.8085098000089384
133,2026-05-14,0.2,29919574.14,1.0105384769560872,151174404.41305166,29.483664119404974,0.3876665826003959,0.6052692384780436,0.6695685369656283,17.03167575497064,86.05581838718973,85.9985908056821,12.451988364434335,16.734444374724323,0.0,0.0,16.734444374724323,1837.4,100.0,leading,1.9387690639091972,0.4213290802719759,0.4213290802719759,12.03065928416236,16.423348535372938,0.008426581605439519,0.0,16.43177511697838,0.30266925774594355,1.8086603353445945
134,2026-05-15,0.2,29919574.14,1.010760183706482,151207571.2708305,29.478791493644113,0.3799983943815476,0.6053800918532409,0.669629043486146,17.02824846619545,86.05737773945667,86.02221749095688,12.450543027448663,16.733368936979936,0.0,0.0,16.733368936979936,1837.4,100.0,leading,1.9392116436573041,0.4213763355573904,0.4213763355573904,12.029166691891273,16.422255192391845,0.008427526711147808,0.0,16.430682719102993,0.3026862178769427,1.8088779313771108
135,2026-05-16,0.2,29919574.14,1.0109773242405375,151240055.03236791,29.473398431231345,0.3718771054605949,0.6054886621202689,0.6696882823542056,17.024893107175576,86.05890439486767,86.04535966389017,12.44850532405577,16.73185282943223,0.0,0.0,16.73185282943223,1837.4,100.0,leading,1.939835869231634,0.42144297594270985,0.42144297594270985,12.02706234811306,16.4207138403948,0.008428859518854198,0.0,16.429142699913655,0.30271012951857657,1.8091847484224408
136,2026-05-17,0.2,29919574.14,1.011189681626938,151271823.2452008,29.467380486889272,0.36346580501016457,0.6055948408134689,0.6697461957711714,17.021612943517656,86.06039686566291,86.0679940704513,12.445767543371616,16.729816019501733,0.0,0.0,16.729816019501733,1837.4,100.0,leading,1.9406750268929167,0.4215325440164613,0.4215325440164613,12.024234999355155,16.418643111489207,0.008430650880329226,0.0,16.427073762369535,0.3027422571321985,1.8095970498378207
137,2026-05-18,0.2,29919574.14,1.0113971449889905,151302859.32241213,29.46069815013236,0.35496438550490106,0.6056985724944952,0.6698027548978289,17.018409600388832,86.06185441043243,86.09010875689862,12.442288549743527,16.727228062587457,0.0,0.0,16.727228062587457,1837.4,100.0,leading,1.94174215526704,0.4216464152439692,0.4216464152439692,12.020642134499557,16.416012050082095,0.008432928304879383,0.0,16.424444978386976,0.30278308420048106,1.8101210975755953
138,2026-05-19,0.2,29919574.14,1.0115997221807576,151333164.4389529,29.453390468876616,0.346578207291231,0.6057998610903789,0.6698579632553561,17.015282870216527,86.0632771216902,86.1117044263584,12.438107598660089,16.72411836057675,0.0,0.0,16.72411836057675,1837.4,100.0,leading,1.943025756720675,0.4217833422399017,0.4217833422399017,12.016324256420187,16.412850542735306,0.008435666844798035,0.0,16.421286209580103,0.30283215099664673,1.8107510630306447
139,2026-05-20,0.2,29919574.14,1.011797532840118,151362756.49239498,29.44556824604701,0.3384837943168395,0.605898766420059,0.6699118547778269,17.012230823302115,86.06466587561846,86.13279370355868,12.433337422744895,16.7205709762126,0.0,0.0,16.7205709762126,1837.4,100.0,leading,1.9444918034843726,0.42193967314897146,0.42193967314897146,12.011397749595924,16.409244047235465,0.008438793462979429,0.0,16.417682840698443,0.3028881355141557,1.8114700505446695
140,2026-05-21,0.2,29919574.14,1.0119907840425335,151391666.46078655,29.43739000118648,0.33080475671764575,0.6059953920212668,0.6699644871342829,17.009250186275754,86.06602215992405,86.15339854360882,12.428139814910725,16.71670642087441,0.0,0.0,16.71670642087441,1837.4,100.0,leading,1.946091094468967,0.42211014167799576,0.42211014167799576,12.00602967323273,16.405315078268973,0.008442202833559915,0.0,16.413757281102534,0.30294913977187576,1.8122537546844664
141,2026-05-22,0.2,29919574.14,1.012179736861608,151419933.4001828,29.429031854442616,0.3236046993044069,0.6060898684308039,0.6700159325913008,17.00633685973607,86.06734783833757,86.17354666957846,12.422694994706546,16.712658831982466,0.0,0.0,16.712658831982466,1837.4,100.0,leading,1.947768557065698,0.4222888632505002,0.4222888632505002,12.000406131456046,16.401200005567347,0.008445777265010003,0.0,16.409645782832357,0.30301304915010974,1.813075060027215
142,2026-05-23,0.2,29919574.14,1.0123646733395113,151447599.50349194,29.42066250242109,0.31689472379001016,0.6061823366697556,0.6700662690061873,17.003486428380846,86.06864491850294,86.19326805191977,12.417176074040245,16.708556968106254,0.0,0.0,16.708556968106254,1837.4,100.0,leading,1.9494710505925736,0.42247016880210875,0.42247016880210875,11.994705905238137,16.397029732725652,0.008449403376042176,0.0,16.405479136101693,0.3030778320045613,1.8139078831468478
143,2026-05-24,0.2,29919574.14,1.0125458702372208,151474706.17356673,29.41242862729464,0.31064806150207896,0.6062729351186105,0.6701155726820094,17.000694565610036,86.06991536786403,86.21259210926588,12.411734061684605,16.704513064460045,0.0,0.0,16.704513064460045,1837.4,100.0,leading,1.9511519934439436,0.4226490975164015,0.4226490975164015,11.989084964168203,16.3929183668064,0.00845298195032803,0.0,16.401371348756726,0.30314171570331894,1.8147294358928245
144,2026-05-25,0.2,29919574.14,1.0127235815473872,151501291.40716693,29.40445007443208,0.3048148632009435,0.6063617907736937,0.6701639136186204,16.99795730238527,86.07116099130586,86.23154584258911,12.40649277204681,16.70061906653715,0.0,0.0,16.70061906653715,1837.4,100.0,leading,1.9527729809986312,0.42282156736107684,0.42282156736107684,11.983671204685734,16.38895938870887,0.008456431347221537,0.0,16.39741582005609,0.30320324648106123,1.8155210011860357
145,2026-05-26,0.2,29919574.14,1.0128980286097347,151527388.31624398,29.396821217608707,0.2993333973809997,0.6064490143048674,0.670211352838545,16.995271178562398,86.07238336226843,86.25015277953415,12.40155003904631,16.696947555577456,0.0,0.0,16.696947555577456,1837.4,100.0,leading,1.9543034740454777,0.4229843395549656,0.4229843395549656,11.978565699491345,16.385226593482468,0.008459686791099312,0.0,16.393686280273567,0.303261275303889,1.8162677596875334
146,2026-05-27,0.2,29919574.14,1.0130693954252628,151553024.4269556,29.38961487373248,0.2941369112848739,0.6065346977126315,0.6702579411297628,16.992633313977866,86.07358379037363,86.26843247295858,12.396981559754614,16.693554627329387,0.0,0.0,16.693554627329387,1837.4,100.0,leading,1.9557196728128647,0.42313489641816887,0.42313489641816887,11.973846663336445,16.381777016545787,0.008462697928363377,0.0,16.39023971447415,0.3033149128552388,1.8169582190642326
147,2026-05-28,0.2,29919574.14,1.0132378268765496,151578221.41342705,29.38288634954481,0.28915704824264926,0.6066189134382748,0.6703037185794067,16.99004143474793,86.07476330943265,86.28640030938088,12.392844914796878,16.69048289849462,0.0,0.0,16.69048289849462,1837.4,100.0,leading,1.95700332660805,0.42327131272984253,0.42327131272984253,11.969573602067037,16.378653989813525,0.00846542625459685,0.0,16.38711941606812,0.3033634824264979,1.8175836149945037
148,2026-05-29,0.2,29919574.14,1.0134034282537325,151602995.0268386,29.376676505734178,0.28432517415674485,0.6067017141268662,0.6703487144620489,16.987493879493375,86.07592267458945,86.30406745674031,12.389182626240803,16.687763794142146,0.0,0.0,16.687763794142146,1837.4,100.0,leading,1.958140830562034,0.4233921580257817,0.4233921580257817,11.96579046821502,16.375889466894918,0.008467843160515633,0.0,16.384357310055435,0.303406484086711,1.818137455859813
149,2026-05-30,0.2,29919574.14,1.0135662652339132,151627355.09234485,29.371013639661015,0.2795727847566769,0.6067831326169567,0.6703929472504737,16.984989598633508,86.07706236261913,86.32144086059819,12.386024041027508,16.68541895930833,0.0,0.0,16.68541895930833,1837.4,100.0,leading,1.9591226768311625,0.4234964369358729,0.4234964369358729,11.962527604091635,16.37350545794604,0.008469928738717459,0.0,16.381975386684758,0.30344357262357136,1.8186152434265888
150,2026-05-31,0.2,29919574.14,1.0137263640234642,151651305.53036332,29.365914477734968,0.2748317514062607,0.6068631820117321,0.6704364246698797,16.98252815122642,86.07818257334438,86.33852325779823,12.38338632650855,16.683461008264842,0.0,0.0,16.683461008264842,1837.4,100.0,leading,1.9599431731640125,0.4235835582389048,0.4235835582389048,11.959802768269645,16.37151479120502,0.008471671164778096,0.0,16.379986462369796,0.3034745458950461,1.8190143264920116
151,2026-06-01,0.2,29919574.14,1.013883711683912,151674844.40532592,29.361384727494734,0.27003473343111745,0.606941855841956,0.6704791438010845,16.98010969904001,86.07928323231334,86.35531320979645,12.381275028454723,16.681893946221184,0.0,0.0,16.681893946221184,1837.4,100.0,leading,1.9606002899690727,0.4236533178453367,0.4236533178453367,11.957621710609386,16.369921541558206,0.008473066356906735,0.0,16.378394607915112,0.30349933830607156,1.8193338195560274
152,2026-06-02,0.2,29919574.14,1.0140382567467496,151697964.01765364,29.357419570023914,0.26511574214295275,0.6070191283733748,0.6705210912612611,16.977734996239274,86.08036399547382,86.37180516690957,12.37968457378464,16.68071354736169,0.0,0.0,16.68071354736169,1837.4,100.0,leading,1.9610955173859557,0.42370588311175467,0.42370588311175467,11.955978690672886,16.36872141477637,0.008474117662235093,0.0,16.377195532438606,0.3035180149230854,1.819574528759241
153,2026-06-03,0.2,29919574.14,1.01418991014784,151720651.04354116,29.35400426583284,0.260010638824379,0.60709495507392,0.6705622434703843,16.97540537422747,86.08142425605455,86.38798956676807,12.378598891605371,16.679907818150202,0.0,0.0,16.679907818150202,1837.4,100.0,leading,1.9614336785483224,0.42374177276705594,0.42374177276705594,11.954857118838316,16.367902218506,0.008474835455341119,0.0,16.376377053961342,0.30353076418886005,1.819738858859722
154,2026-06-04,0.2,29919574.14,1.0143385463667345,151742886.70539668,29.351114788499007,0.25465730853217017,0.6071692731833673,0.6706025669721278,16.973122723411645,86.08246315284777,86.40385295475055,12.377992065087362,16.67945748116827,0.0,0.0,16.67945748116827,1837.4,100.0,leading,1.9616227267813913,0.42376183537670714,0.42376183537670714,11.954230229710655,16.367444354194777,0.008475236707534143,0.0,16.37591959090231,0.3035378902659609,1.819830714570102
155,2026-06-05,0.2,29919574.14,1.0144840045333905,151764646.93740436,29.34871817114779,0.2489953660922703,0.6072420022666953,0.6706420187446753,16.97088947554661,86.08347957823044,86.41937810105946,12.377828695601181,16.679336243399568,0.0,0.0,16.679336243399568,1837.4,100.0,leading,1.9616736268808879,0.4237672369395622,0.4237672369395622,11.954061458661618,16.367321089909417,0.008475344738791244,0.0,16.37579643464821,0.3035398087513599,1.819855444616258
156,2026-06-06,0.2,29919574.14,1.014626089245461,151785902.50778913,29.346772114689657,0.242965488337112,0.6073130446227305,0.6706805464317959,16.968708590599572,86.08447218412952,86.43454408702623,12.378063524090084,16.679510511677012,0.0,0.0,16.679510511677012,1837.4,100.0,leading,1.9616004633265038,0.4237594727362807,0.4237594727362807,11.954304051353803,16.367498271114876,0.008475189454725614,0.0,16.3759734605696,0.303537051107412,1.8198198975618105
157,2026-06-07,0.2,29919574.14,1.0147645709834756,151806619.08092695,29.34522340722019,0.23650878877797002,0.6073822854917378,0.6707180884637102,16.966583549860292,86.0854393851464,86.44932634861067,12.378639857359897,16.67993821993815,0.0,0.0,16.67993821993815,1837.4,100.0,leading,1.9614209172250776,0.4237404184439634,0.4237404184439634,11.954899438915934,16.367933128447433,0.008474808368879268,0.0,16.376407936816314,0.3035302831218374,1.8197326579963968
158,2026-06-08,0.2,29919574.14,1.014899186357565,151826757.2542542,29.344004884547722,0.22956702326870163,0.6074495931787826,0.6707545741311629,16.96451835170647,86.08637936047435,86.46369670202857,12.379486532841252,16.68056657069934,0.0,0.0,16.68056657069934,1837.4,100.0,leading,1.9611571953954805,0.423712429353527,0.423712429353527,11.955774103487725,16.368571981585998,0.00847424858707054,0.0,16.377046230173068,0.30352034052627275,1.8196045034790895
159,2026-06-09,0.2,29919574.14,1.015029638984269,151846272.68943635,29.343031097159898,0.22208478659163597,0.6075148194921346,0.6707899238290278,16.962517497780407,86.08729006018196,86.4776234367638,12.38051359937949,16.6813288225835,0.0,0.0,16.6813288225835,1837.4,100.0,leading,1.9608373564776898,0.42367848183272505,0.42367848183272505,11.956835117546765,16.369346973258708,0.008473569636654502,0.0,16.37782054289536,0.3035082796881383,1.8194490553848628
160,2026-06-10,0.2,29919574.14,1.015155602540786,151865116.56927708,29.342193648769836,0.21401508882789913,0.6075778012703931,0.6708240498882329,16.960585945875703,86.08816922665116,86.49107164120606,12.381607702894133,16.682140858148326,0.0,0.0,16.682140858148326,1837.4,100.0,leading,1.960496727137613,0.42364232441949606,0.42364232441949606,11.957965378474636,16.370172579894586,0.008472846488389921,0.0,16.378645426382977,0.30349543176534866,1.8192834741417947
161,2026-06-11,0.2,29919574.14,1.0152767283085997,151883236.72622892,29.341358383498218,0.2053294485430064,0.6076383641543,0.6708568586212352,16.95872899415229,86.08901444727562,86.50400400785438,12.38262938934593,16.682899175401978,0.0,0.0,16.682899175401978,1837.4,100.0,leading,1.9601787232183783,0.42360856568060107,0.42360856568060107,11.959020823665329,16.37094356973951,0.008472171313612022,0.0,16.379415741053123,0.3034834343488555,1.8191288645820338
162,2026-06-12,0.2,29919574.14,1.015392659867513,151900579.84058926,29.34036793444042,0.19603235219473772,0.6076963299337564,0.6708882542999699,16.95695205599989,86.08982325693808,86.51638240238154,12.38341587844053,16.683482943352914,0.0,0.0,16.683482943352914,1837.4,100.0,leading,1.9599339778022575,0.42358258197065807,0.42358258197065807,11.959833296469872,16.371537092835354,0.008471651639413161,0.0,16.380008744474768,0.30347419887814553,1.8190098548879847
163,2026-06-13,0.2,29919574.14,1.0155030567886896,151917094.98492914,29.339053602391008,0.18617717241161078,0.6077515283943448,0.6709181455645337,16.955260297362962,86.0905933031,86.52817039417474,12.383793305028046,16.683763092431874,0.0,0.0,16.683763092431874,1837.4,100.0,leading,1.9598165436258363,0.4235701138141807,0.4235701138141807,11.960223191213865,16.371821923243132,0.008471402276283613,0.0,16.380293325519418,0.30346976691245686,1.8189527460391564
164,2026-06-14,0.2,29919574.14,1.015607626454305,151932738.384245,29.33725843780741,0.175877045442037,0.6078038132271526,0.670946454024212,16.95365815003215,86.09132256735914,86.539336655414,12.38360028777526,16.683619822751954,0.0,0.0,16.683619822751954,1837.4,100.0,leading,1.9598765985557287,0.4235764899821915,0.4235764899821915,11.960023797793067,16.371676259519393,0.00847152979964383,0.0,16.380147789319036,0.30347203343291795,1.8189819515011005
165,2026-06-15,0.2,29919574.14,1.0157061586802227,151947478.59543762,29.334867798976333,0.1653024070030133,0.6078530793401113,0.6709731236088807,16.952148782516502,86.09200960632722,86.54985866030044,12.38271901645983,16.682965699878736,0.0,0.0,16.682965699878736,1837.4,100.0,leading,1.9601508300977997,0.42360560445812206,0.42360560445812206,11.959113412001708,16.37101120590459,0.008472112089162442,0.0,16.379483317993753,0.303482381884983,1.8191153020664002
166,2026-06-16,0.2,29919574.14,1.0157985537304546,151961300.69821554,29.33183685028184,0.1546604233558917,0.6078992768652273,0.6709981281251952,16.950733672554,86.09265374625238,86.55972567925957,12.381103177727837,16.681766399283884,0.0,0.0,16.681766399283884,1837.4,100.0,leading,1.9606537909568587,0.42365899697479525,0.42365899697479525,11.957444180753042,16.369791863018882,0.008473179939495906,0.0,16.37826504295838,0.3035013563255049,1.8193598271375724
167,2026-06-17,0.2,29919574.14,1.0158848340215505,151974208.04604685,29.32820230377524,0.14416067884146913,0.6079424170107752,0.6710214743965542,16.94941242956807,86.09325516387283,86.56894003159381,12.378789874207168,16.6800495518601,0.0,0.0,16.6800495518601,1837.4,100.0,leading,1.9613741862371792,0.42373545897693615,0.42373545897693615,11.955054415230233,16.36804632122754,0.008474709179538723,0.0,16.376521030407076,0.3035285214530248,1.8197099505569294
168,2026-06-18,0.2,29919574.14,1.0159651350626246,151986220.91080654,29.324072295467996,0.13398010888002346,0.6079825675313123,0.6710431997876327,16.94818293490154,86.09381482261657,86.57751612028622,12.375889360566457,16.677897102684035,0.0,0.0,16.677897102684035,1837.4,100.0,leading,1.962278004954787,0.42383136842240704,0.42383136842240704,11.95205799214405,16.365857892280165,0.00847662736844814,0.0,16.374334519648613,0.30356258303542205,1.8201490341763087
169,2026-06-19,0.2,29919574.14,1.0160396793079327,151997372.57117757,29.319599730640206,0.12424063964589524,0.6080198396539664,0.6710633651135082,16.94704174320393,86.09433428991532,86.5854776411294,12.372557987436277,16.675425195634674,0.0,0.0,16.675425195634674,1837.4,100.0,leading,1.9633168488961112,0.42394157742501065,0.42394157742501065,11.948616410011267,16.36334465860586,0.008478831548500213,0.0,16.371823490154362,0.30360170548031107,1.8206534581186484
170,2026-06-20,0.2,29919574.14,1.0161087423050328,152007704.2484879,29.314951611990743,0.11500488227955329,0.6080543711525163,0.6710820454741298,16.94598460117193,86.0948155010863,86.5928539680653,12.368967010818814,16.672760995631723,0.0,0.0,16.672760995631723,1837.4,100.0,leading,1.9644375655744502,0.4240604376973329,0.4240604376973329,11.94490657312148,16.36063590889227,0.008481208753946659,0.0,16.369117117646216,0.3036438779855075,1.8211973293749155
171,2026-06-21,0.2,29919574.14,1.016172620757063,152017260.3288952,29.31028527966392,0.10628584563739674,0.6080863103785313,0.6710993216152149,16.945006936448245,86.0952605367861,86.59967674210561,12.365278343215675,16.670024679283863,0.0,0.0,16.670024679283863,1837.4,100.0,leading,1.9655897645689644,0.42418259965000016,0.42418259965000016,11.941095743565674,16.357853828046537,0.008483651993000003,0.0,16.366337480039537,0.30368719924432597,1.8217561466583998
172,2026-06-22,0.2,29919574.14,1.0162316082789518,152026084.73656768,29.30573581470215,0.09806249861318768,0.6081158041394759,0.6711152733762392,16.94410422837452,86.09567145423614,86.60597728141374,12.36163158632763,16.667319813900118,0.0,0.0,16.667319813900118,1837.4,100.0,leading,1.9667298633239712,0.42430344153122446,0.42430344153122446,11.937328144796405,16.355103715332497,0.008486068830624489,0.0,16.36358978416312,0.3037300297369967,1.8223087642663076
173,2026-06-23,0.2,29919574.14,1.0162859801199322,152034218.6482044,29.301413049680775,0.09029441275176602,0.6081429900599661,0.6711299755666362,16.943272241312048,86.09605018100328,86.61178494874525,12.358140808368727,16.664730977192608,0.0,0.0,16.664730977192608,1837.4,100.0,leading,1.967822121957582,0.4244191780952502,0.4244191780952502,11.933721630273476,16.352471564004983,0.008488383561905004,0.0,16.360959947566887,0.30377102962572167,1.8228378846407027
174,2026-06-24,0.2,29919574.14,1.0163359852123977,152041699.30356136,29.29740428302296,0.08293222814696728,0.6081679926061989,0.6711434958243452,16.942507145775114,86.09639845984718,86.61712630131464,12.354897137247846,16.662325695253635,0.0,0.0,16.662325695253635,1837.4,100.0,leading,1.968837872373971,0.4245267774086971,0.4245267774086971,11.930370359839149,16.350026031345116,0.008490535548173942,0.0,16.35851656689329,0.3038091283603457,1.8233296714809
175,2026-06-25,0.2,29919574.14,1.0163818429152405,152048559.51826185,29.293779104162,0.0759235354190123,0.6081909214576202,0.6711558937435795,16.94180556774117,86.09671782626226,86.62202474211381,12.351973536420829,16.660157998865884,0.0,0.0,16.660157998865884,1837.4,100.0,leading,1.9697540634648296,0.4246238052218068,0.4246238052218068,11.927349731199023,16.347822054116808,0.008492476104436137,0.0,16.356314530221244,0.30384346864464007,1.8237730318363354
176,2026-06-26,0.2,29919574.14,1.016423742056624,152054827.540597,29.290594024151837,0.06921517498723512,0.6082118710283121,0.6711672206235347,16.941164602827197,86.09700960201418,86.62650041692365,12.34942942132464,16.658271859199953,0.0,0.0,16.658271859199953,1837.4,100.0,leading,1.9705518497245205,0.42470827417907664,0.42470827417907664,11.924721147145563,16.34590434145248,0.008494165483581532,0.0,16.354398506936064,0.30387335226388856,1.8241589213593414
177,2026-06-27,0.2,29919574.14,1.0164618405953434,152060527.00086617,29.28789581466474,0.06275329973043066,0.6082309202976717,0.6711775193833966,16.940581821061052,86.09727489295864,86.63057017749446,12.347313993603688,16.656703670275697,0.0,0.0,16.656703670275697,1837.4,100.0,leading,1.9712155747460587,0.42477853510620656,0.42477853510620656,11.922535458497482,16.34430989861194,0.00849557070212413,0.0,16.352805469314063,0.30389820096163334,1.8244798429352338
178,2026-06-28,0.2,29919574.14,1.0164962649652047,152065676.81329763,29.285723268965754,0.05648238739560815,0.6082481324826023,0.6711868243907505,16.9400552765584,86.09751458462861,86.6342475109557,12.345667992407353,16.65548355591893,0.0,0.0,16.65548355591893,1837.4,100.0,leading,1.9717322457398767,0.4248332204847336,0.4248332204847336,11.92083477192262,16.34306935560802,0.008496664409694672,0.0,16.351566020017714,0.30391753590121695,1.8247295845890494
179,2026-06-29,0.2,29919574.14,1.0165271087633903,152070290.97983047,29.284107558573332,0.05034407405112803,0.6082635543816952,0.671195161111861,16.93958352728439,86.09772933323175,86.63754239922719,12.344524031288941,16.654635626809874,0.0,0.0,16.654635626809874,1837.4,100.0,leading,1.9720914480021905,0.42487123464110355,0.42487123464110355,11.919652796647837,16.34220722838164,0.00849742469282207,0.0,16.350704653074462,0.30393097373541167,1.8249031713798496
180,2026-06-30,0.2,29919574.14,1.016554430851861,152074378.30608878,29.283071585899563,0.044276352294173434,0.6082772154259305,0.671202545602575,16.939165663838104,86.09791955254163,86.64046111580002,12.34390592206146,16.65417748540703,0.0,0.0,16.65417748540703,1837.4,100.0,leading,1.9722855740873149,0.4248917773670433,0.4248917773670433,11.919014144694415,16.34174141528864,0.008497835547340866,0.0,16.350239250835983,0.30393823457104574,1.8249969705040494
181,2026-07-01,0.2,29919574.14,1.0165782531653922,152077942.07346818,29.282628802372642,0.03821337354058805,0.6082891265826961,0.6712089839192443,16.93880134276688,86.09808539872772,86.64300599124607,12.343827459605762,16.6541193299211,0.0,0.0,16.6541193299211,1837.4,100.0,leading,1.9723102183874657,0.42489438518918404,0.42489438518918404,11.918933074416579,16.341682285956853,0.008497887703783681,0.0,16.350180173660636,0.30393915626046564,1.8250088776198623
